"","X1","X2"
"216","









  
  
    
  Bought one of the first versions of Roomba years ago.  Unfortunately not much has changed in the over price to novelty of the device.  It¡¯s a cool novelty item but functionality it doesn¡¯t come close to a stand vacuum.  Initial cost, continued maintenance cost and overall cleaning ability doesn¡¯t match the cost of the device.  So far only had it several months and already won¡¯t dock by itself.  The storage compartment for debris is tiny and it doesn¡¯t clean much of the area close to walls or furniture (which surprises me since they can make a self driving car but can¡¯t a Roomba  to properly map a room).  I still have hope that some day this will be a viable device but in the meanwhile buy it as novelty gift for relative but not as a replacement for an actual vacuum.

  
","Reviewed in the United States on October 17, 2020"
"217","









  
  
    
  This has saved my sanity!!!

  
","Reviewed in the United States on October 17, 2020"
"218","









  
  
    
  Gets stuck on rugs sometimes and it's about a 50/50 chance it makes it back to the docking bay.  I only have about 1100 sq ft of house for it to find it's way home...

  
","Reviewed in the United States on October 17, 2020"
"219","









  
  
    
  Sucks up hair but it gets tangled in the brush. Super loud. Random. Goes in the same spots over and over again. But for the price it does a decent job.

  
","Reviewed in the United States on October 17, 2020"
"220","









  
  
    
  This Roomba only had a 2 month waranty. It works well when it actually works. Mine always dies before returning to the charging station and stopped charging just after the 2 month mark. It definitely misses a lot. It constantly gets stuck on the edge of the area rug and asks to be reset. I knew it was loud so I was trying to have it vacuum while we were out, but because it always gets stuck, that's not possible.

  
","Reviewed in the United States on October 16, 2020"
"221","









  
  
    
  It¡¯s great!!! Loving it so far

  
","Reviewed in the United States on October 16, 2020"
"222","









  
  
    
  This just spins in circles around tables and frequently gets stuck. It took ~15 minutes to get home. Going to return it. It's just not good.

  
","Reviewed in the United States on October 16, 2020"
"223","









  
  
    
  I purchased this brand hoping it would be better than the other robotic vacuum that had a short battery life.  This one easily runs for 100 minutes.  The problem is it can not make it up over a thin area rug and leaves a lot of debris on the hardwood floors that I still had to sweep.  I am a very clean person so I might just be pickier than others on my expectations.

  
","Reviewed in the United States on October 16, 2020"
"224","









  
  
    
  It does get stuck a bit too often so may have to purchase some points that make it bypass areas. I like it.

  
","Reviewed in the United States on October 16, 2020"
"225","









  
  
    
  Love love love it

  
","Reviewed in the United States on October 16, 2020"
"226","









  
  
    
  This is the best thing since sliced bread! This machine actually works and it works great! I just turn it on and go about my other duties just like the washing machine and dishwasher.  Maintenance is quick and easy too.

  
","Reviewed in the United States on October 16, 2020"
"227","









  
  
    
  I was skeptical but I¡¯m very impressed with this vacuum. It moves easily from room to room and floor to carpet.  Easy to clean.

  
","Reviewed in the United States on October 15, 2020"
"228","









  
  
    
  IT IS A BIT DIFFICULT PUTTING IT ON THE CHARGER, IF YOU DONT PUT IT IN CORRECTLY IT WILL BEEP AND MAKE ANNOYING NOISES UNTIL IT DIES.

  
","Reviewed in the United States on October 15, 2020"
"229","









  
  
    
  Good product

  
","Reviewed in the United States on October 15, 2020"
"230","









  
  
    
  I love this product. It allows  me to just vacuum once a month. this product cleans up a couple of times a week for me.

  
","Reviewed in the United States on October 15, 2020"
"231","









  
  
    
  bought 2 for the house because of the dog hair everywhere on the wood floors. They plug a lot, even with daily emptying of the bin. They also get caught on things constantly. Battery seems to die more often that we have had them for a few months.

  
","Reviewed in the United States on October 15, 2020"
"232","









  
  
    
  Being new to robot vacuum I love this machine for cat hair, dust and dirt

  
","Reviewed in the United States on October 15, 2020"
"233","









  
  
    
  Love this! When my boyfriend and I joined houses, we ended up a 3 dog home! I was sweeping twice a day to keep up with the labs hair. I have been so impressed with the Roomba. I use it primarily for our hardwood floors which we have through all areas except bedrooms which have carpet. I run it once per day. We're thinking of getting a 2nd one for our upstairs!!

  
","Reviewed in the United States on October 15, 2020"
