"","X1","X2"
"2245","So it's just about a year in now and receiving error message and unable to clear.  The ""Main Brush Malfunction"" error keeps recurring after a few mins in.  Removed and cleaned main brush but error keeps recurring.  Contact Ecovac and they suggested a youtube link.  Followed to the tee (same steps to remove and clean brush) but still same issue.  Customer service was initially helpful but no additional replies for followup help.  Not sure i would recommend if unable to use and lost of investment of just one year of usage.","Reviewed in the United States on July 13, 2019"
"2246","Purchased because I moved somewhere with tile flooring and didn’t want to be bothered with cleaning up dog hair everyday. Robot has been great with daily/weekly upkeep and can be scheduled to clean when I’m not home!Be careful with the remote though. Apparently it can set the schedule for the vacuum and at some point while moving it got set to 12am. That was fun, and scary, being woken up in the middle of the night by a robo vac. Haha!","Reviewed in the United States on July 13, 2019"
"2247","While it does a decent job, it goes over the same spot multiple times and doesn’t know how to get itself back to the home base when needing to charge - I have to go hunt for it in the mornings.","Reviewed in the United States on July 13, 2019"
"2248","Love it on the hardwood flooring especially with us owning a lab.","Reviewed in the United States on July 13, 2019"
"2249","it seem work well .i don't seem to fined anything on the floor when it's done cycle . works good for the money","Reviewed in the United States on July 13, 2019"
"2250","Love my robot","Reviewed in the United States on July 13, 2019"
"2251","I put off this review for a while, I wanted to review it after it really got used and the ""new toy"" feeling faded. Well... its been about 3 months. I love it just as much as the first day. Its great!! It works great on carpet and hardwood floors. Easy to clean, has a good sized debris tray. The random navigation is a little nutty but if you just ignore it surprisingly it hits dang near everywhere somehow. Chairs and table legs are its arch nemesis, so to be nice we pull everything away from the table. I highly recommend. Especially for the price this is by far the best robot random navigation vacuum out there.","Reviewed in the United States on July 12, 2019"
"2252","Great product!","Reviewed in the United States on July 12, 2019"
"2253","So, I'm on my second one of these...the first one lasted 6 months...they were great on the return...thr second one lasted a year. If you don't expect it to last more than a year it's great. Otherwise you're sol the second the warranty runs out.","Reviewed in the United States on July 12, 2019"
"2254","For 300$ this cleaner should last 2 or 3 years but only a year of use and there is this terrible sound coming out of the rumba and it stops working after a short time of use...if you work for this company I would like to get a replacement, I like the deebot but wish I could get a working one again without having to spend 300$ on something that should only be worth about 50$","Reviewed in the United States on July 12, 2019"
"2255","I love it.","Reviewed in the United States on July 12, 2019"
"2256","We have a 2400 sf house with wood floors throughout.  This machine runs everyday for about 2 hours and does a pretty good job of picking up dust, hair, and basic debris in the house.It will not clean your house like you can, but it does a good enough job to make your weekly cleaning far less painful.Their customer service is really good too.  We had our first Deebot’s side brushes simply quit working.  We put the machine in the box and sent it back, and within about a week we had a new robot sitting on our doorstep.  Too easy.This machine is will help keep your floors fairly clean.  We had 2 Aussies that came in at night and the machine pulled in 70-80% of the hair.  We cleaned the rest with regular vacuuming and mopping.My sister has a Roomba and I’d say Deebot is fairly comparable.  You pay far less and get a machine that does a similar job.Hope this helps.","Reviewed in the United States on July 12, 2019"
